"id" "country" "group" "ST" "ASP" "GLN" "GLT" "GLY" "PGM" "TKT" "UNC"
2484 3 2 6535 37 52 57 26 658 29 23
2485 3 2 492 2 1 1 2 7 1 5
2486 3 2 48 2 4 1 2 7 1 5
2487 3 2 594 4 7 10 4 42 1 1
2488 3 2 1003 8 7 4 4 125 7 1
2489 3 2 48 2 4 1 2 7 1 5
2490 3 2 801 64 70 68 97 122 106 16
2491 3 2 904 24 2 5 53 23 3 1
2492 3 2 6445 64 33 30 108 146 35 61
2493 3 2 586 1 2 42 4 98 58 34
2494 3 2 48 2 4 1 2 7 1 5
2495 3 2 48 2 4 1 2 7 1 5
2496 3 2 354 8 10 2 2 11 12 6
2497 3 2 45 4 7 10 4 1 7 1
2498 3 2 49 3 1 5 17 11 11 6
2499 3 2 48 2 4 1 2 7 1 5
2500 3 2 6446 1 2 1 4 98 58 34
2501 3 2 538 4 7 10 4 42 25 1
2502 3 2 3502 18 33 72 325 116 104 6
2503 3 2 50 2 1 12 3 2 1 5
2504 3 2 855 33 39 30 79 104 35 17
2505 3 2 19 2 1 5 3 2 1 5
2506 3 3 21 2 1 1 3 2 1 5
2507 3 2 860 33 39 30 79 113 47 17
2508 3 2 19 2 1 5 3 2 1 5
2509 3 3 53 2 1 21 3 2 1 5
2510 3 2 19 2 1 5 3 2 1 5
2511 3 7 21 2 1 1 3 2 1 5
2512 3 2 855 33 39 30 79 104 35 17
2513 3 2 19 2 1 5 3 2 1 5
2514 3 2 45 4 7 10 4 1 7 1
2515 3 2 50 2 1 12 3 2 1 5
2516 3 2 19 2 1 5 3 2 1 5
2517 3 2 19 2 1 5 3 2 1 5
2518 3 2 538 4 7 10 4 42 25 1
2519 3 3 1371 64 33 20 181 122 17 16
2520 3 2 538 4 7 10 4 42 25 1
2521 3 2 6449 64 33 22 111 122 17 16
2522 3 2 48 2 4 1 2 7 1 5
2523 3 4 257 9 2 4 62 4 5 6
2524 3 2 5543 18 22 22 18 194 17 16
2525 3 2 4752 27 33 78 104 43 109 16
2526 3 2 48 2 4 1 2 7 1 5
2527 3 2 48 2 4 1 2 7 1 5
2528 3 3 42 1 2 3 4 5 9 3
2529 3 3 21 2 1 1 3 2 1 5
2530 3 7 48 2 4 1 2 7 1 5
2531 3 7 45 4 7 10 4 1 7 1
2532 3 7 48 2 4 1 2 7 1 5
2533 3 7 45 4 7 10 4 1 7 1
2534 3 0 50 2 1 12 3 2 1 5
2535 3 0 883 2 17 2 3 2 1 5
2536 3 0 21 2 1 1 3 2 1 5
2537 3 0 45 4 7 10 4 1 7 1
2538 3 0 464 24 2 2 2 10 3 1
2539 3 0 48 2 4 1 2 7 1 5
2540 3 0 1954 37 106 4 131 127 29 23
2541 3 0 828 33 39 30 82 104 43 17
2542 3 0 583 4 7 10 4 42 51 1
2543 3 0 50 2 1 12 3 2 1 5
2544 3 0 50 2 1 12 3 2 1 5
2545 3 0 19 2 1 5 3 2 1 5
2546 3 0 538 4 7 10 4 42 25 1
2547 3 0 538 4 7 10 4 42 25 1
2548 3 0 19 2 1 5 3 2 1 5
2549 3 0 829 33 39 30 82 113 43 17
2550 3 0 45 4 7 10 4 1 7 1
2551 3 0 1153 33 39 30 82 118 35 17
2552 3 0 11 48 7 10 4 1 7 1
2553 3 0 583 4 7 10 4 42 51 1
2554 3 0 827 33 39 30 82 104 56 17
2555 3 0 677 10 81 50 99 120 76 52
2556 3 0 400 8 17 5 2 10 59 6
2557 3 0 50 2 1 12 3 2 1 5
2558 3 0 2678 76 70 78 104 116 109 31
2559 3 0 538 4 7 10 4 42 25 1
2560 3 0 1750 33 39 30 115 113 43 17
2561 3 0 45 4 7 10 4 1 7 1
2562 3 0 45 4 7 10 4 1 7 1
2563 3 0 50 2 1 12 3 2 1 5
2564 3 0 354 8 10 2 2 11 12 6
2565 3 0 11 48 7 10 4 1 7 1
2566 3 0 2274 9 17 5 10 350 3 3
2567 3 0 677 10 81 50 99 120 76 52
2568 3 0 22 1 3 6 4 3 3 3
2569 3 0 45 4 7 10 4 1 7 1
2570 3 0 6449 64 33 22 111 122 17 16
2571 3 0 2066 9 10 5 10 22 3 6
2572 3 0 677 10 81 50 99 120 76 52
2573 3 0 583 4 7 10 4 42 51 1
2574 3 0 19 2 1 5 3 2 1 5
2575 3 0 2274 9 17 5 10 350 3 3
2576 3 0 2314 2 61 4 64 332 7 23
2577 3 0 230 4 7 41 4 42 7 1
2578 3 0 11 48 7 10 4 1 7 1
2579 3 0 1367 10 119 50 126 171 194 112
2580 3 0 45 4 7 10 4 1 7 1
2581 3 0 883 2 17 2 3 2 1 5
2582 3 0 2311 18 33 22 98 122 17 16
2583 3 0 677 10 81 50 99 120 76 52
2584 3 0 677 10 81 50 99 120 76 52
2585 3 0 677 10 81 50 99 120 76 52
2586 3 0 677 10 81 50 99 120 76 52
2587 3 0 22 1 3 6 4 3 3 3
2588 3 0 677 10 81 50 99 120 76 52
2589 3 0 6594 104 7 10 4 656 7 1
2590 3 0 677 10 81 50 99 120 76 52
2591 3 0 2133 55 21 2 71 11 37 3
2592 3 0 794 10 81 50 87 120 76 52
2593 3 0 794 10 81 50 87 120 76 52
2594 3 0 48 2 4 1 2 7 1 5
2595 3 0 11 48 7 10 4 1 7 1
2596 3 0 1044 2 10 2 4 19 3 6
2597 3 0 677 10 81 50 99 120 76 52
2598 3 0 918 2 4 1 4 19 1 5
2599 3 0 575 1 2 1 4 5 9 3
2600 3 0 824 9 2 2 2 11 5 6
2601 3 0 883 2 17 2 3 2 1 5
2602 3 0 21 2 1 1 3 2 1 5
2603 3 0 44 8 1 6 3 2 1 1
2604 3 0 6615 4 7 41 4 42 537 1
2605 3 0 677 10 81 50 99 120 76 52
2606 3 0 21 2 1 1 3 2 1 5
2607 3 0 508 1 6 60 24 12 28 1
2608 3 0 11 48 7 10 4 1 7 1
2609 3 0 45 4 7 10 4 1 7 1
2610 3 0 45 4 7 10 4 1 7 1
2611 3 0 677 10 81 50 99 120 76 52
2612 3 0 677 10 81 50 99 120 76 52
2613 3 0 22 1 3 6 4 3 3 3
2614 3 0 22 1 3 6 4 3 3 3
2615 3 0 50 2 1 12 3 2 1 5
2616 3 0 677 10 81 50 99 120 76 52
2617 3 0 677 10 81 50 99 120 76 52
2618 3 0 6529 10 452 50 99 120 76 52
2619 3 0 50 2 1 12 3 2 1 5
2620 3 0 19 2 1 5 3 2 1 5
2621 3 0 583 4 7 10 4 42 51 1
2622 3 0 677 10 81 50 99 120 76 52
2623 3 0 677 10 81 50 99 120 76 52
2624 3 0 6460 64 33 22 98 94 17 16
2625 3 0 45 4 7 10 4 1 7 1
2626 3 0 45 4 7 10 4 1 7 1
2627 3 0 137 4 7 10 4 42 7 1
2628 3 0 677 10 81 50 99 120 76 52
2629 3 0 230 4 7 41 4 42 7 1
2630 3 0 230 4 7 41 4 42 7 1
2631 3 0 6609 18 33 22 104 116 86 16
2632 3 0 677 10 81 50 99 120 76 52
2633 3 0 48 2 4 1 2 7 1 5
2634 3 0 45 4 7 10 4 1 7 1
2635 3 0 45 4 7 10 4 1 7 1
2636 3 0 794 10 81 50 87 120 76 52
2637 3 0 22 1 3 6 4 3 3 3
2638 3 0 383 4 7 12 4 42 51 1
2639 3 0 45 4 7 10 4 1 7 1
2640 3 0 677 10 81 50 99 120 76 52
2641 3 0 53 2 1 21 3 2 1 5
2642 3 0 677 10 81 50 99 120 76 52
2643 3 0 53 2 1 21 3 2 1 5
2644 3 0 3633 2 1 1 5 2 343 5
2645 3 0 794 10 81 50 87 120 76 52
2646 3 0 45 4 7 10 4 1 7 1
2647 3 0 383 4 7 12 4 42 51 1
2648 3 0 230 4 7 41 4 42 7 1
2649 3 0 677 10 81 50 99 120 76 52
2650 3 0 19 2 1 5 3 2 1 5
2651 3 0 583 4 7 10 4 42 51 1
2652 3 0 583 4 7 10 4 42 51 1
2653 3 0 6526 4 7 392 4 1 7 1
2654 3 0 677 10 81 50 99 120 76 52
2655 3 0 262 2 1 1 3 2 1 3
2656 3 0 677 10 81 50 99 120 76 52
2657 3 0 11 48 7 10 4 1 7 1
2658 3 0 45 4 7 10 4 1 7 1
2659 3 0 2066 9 10 5 10 22 3 6
2660 3 0 267 4 7 40 4 42 51 1
2661 3 0 45 4 7 10 4 1 7 1
2662 3 0 45 4 7 10 4 1 7 1
2663 3 0 21 2 1 1 3 2 1 5
2664 3 0 19 2 1 5 3 2 1 5
2665 3 0 508 1 6 60 24 12 28 1
2666 3 0 677 10 81 50 99 120 76 52
2667 3 0 22 1 3 6 4 3 3 3
2668 3 0 19 2 1 5 3 2 1 5
2669 3 0 11 48 7 10 4 1 7 1
2670 3 0 677 10 81 50 99 120 76 52
2671 3 0 4529 4 7 10 4 1 7 300
2672 3 0 21 2 1 1 3 2 1 5
2673 3 0 21 2 1 1 3 2 1 5
2674 3 0 267 4 7 40 4 42 51 1
2675 3 0 447 1 2 42 4 3 40 3
2676 3 0 21 2 1 1 3 2 1 5
2677 3 0 1526 7 71 5 190 11 67 1
2678 3 0 230 4 7 41 4 42 7 1
2679 3 0 230 4 7 41 4 42 7 1
2680 3 0 230 4 7 41 4 42 7 1
2681 3 0 6618 10 119 50 126 171 126 112
2682 3 0 536 2 17 12 3 2 1 5
2683 3 0 21 2 1 1 3 2 1 5
2684 3 0 50 2 1 12 3 2 1 5
2685 3 0 45 4 7 10 4 1 7 1
2686 3 0 677 10 81 50 99 120 76 52
2687 3 0 21 2 1 1 3 2 1 5
2688 3 0 6514 10 451 50 99 120 76 52
2689 3 0 677 10 81 50 99 120 76 52
2690 3 0 230 4 7 41 4 42 7 1
2691 3 0 257 9 2 4 62 4 5 6
2692 3 0 21 2 1 1 3 2 1 5
2693 3 0 21 2 1 1 3 2 1 5
2694 3 0 230 4 7 41 4 42 7 1
2695 3 0 257 9 2 4 62 4 5 6
2696 3 0 267 4 7 40 4 42 51 1
2697 3 0 21 2 1 1 3 2 1 5
2698 3 0 21 2 1 1 3 2 1 5
2699 3 0 50 2 1 12 3 2 1 5
2700 3 0 677 10 81 50 99 120 76 52
2701 3 0 257 9 2 4 62 4 5 6
2702 3 0 677 10 81 50 99 120 76 52
2703 3 0 257 9 2 4 62 4 5 6
2704 3 0 11 48 7 10 4 1 7 1
2705 3 0 677 10 81 50 99 120 76 52
2706 3 0 45 4 7 10 4 1 7 1
2707 3 0 583 4 7 10 4 42 51 1
2708 3 0 677 10 81 50 99 120 76 52
2709 3 0 19 2 1 5 3 2 1 5
2710 3 0 45 4 7 10 4 1 7 1
2711 3 0 257 9 2 4 62 4 5 6
2712 3 0 6590 64 95 77 98 134 94 16
2713 3 0 6514 10 451 50 99 120 76 52
2714 3 0 50 2 1 12 3 2 1 5
2715 3 0 50 2 1 12 3 2 1 5
2716 3 0 6536 10 453 50 99 120 76 52
2717 3 0 5968 7 17 79 15 23 3 12
2718 3 0 45 4 7 10 4 1 7 1
2719 3 0 677 10 81 50 99 120 76 52
2720 3 0 21 2 1 1 3 2 1 5
2721 3 0 21 2 1 1 3 2 1 5
2722 3 0 11 48 7 10 4 1 7 1
2723 3 0 50 2 1 12 3 2 1 5
2724 3 0 50 2 1 12 3 2 1 5
2725 3 0 53 2 1 21 3 2 1 5
2726 3 0 48 2 4 1 2 7 1 5
2727 3 0 45 4 7 10 4 1 7 1
2728 3 0 677 10 81 50 99 120 76 52
2729 3 0 21 2 1 1 3 2 1 5
2730 3 0 21 2 1 1 3 2 1 5
2731 3 0 677 10 81 50 99 120 76 52
2732 3 0 11 48 7 10 4 1 7 1
2733 3 0 50 2 1 12 3 2 1 5
2734 3 0 50 2 1 12 3 2 1 5
2735 3 0 677 10 81 50 99 120 76 52
2736 3 0 230 4 7 41 4 42 7 1
2737 3 0 45 4 7 10 4 1 7 1
2738 3 0 230 4 7 41 4 42 7 1
2739 3 0 48 2 4 1 2 7 1 5
2740 3 0 21 2 1 1 3 2 1 5
2741 3 0 21 2 1 1 3 2 1 5
2742 3 0 934 1 1 59 2 10 5 7
2743 3 0 464 24 2 2 2 10 3 1
2744 3 0 52 9 25 2 10 22 3 6
2745 3 0 1044 2 10 2 4 19 3 6
2746 3 0 45 4 7 10 4 1 7 1
2747 3 0 45 4 7 10 4 1 7 1
2748 3 0 21 2 1 1 3 2 1 5
2749 3 0 21 2 1 1 3 2 1 5
2750 3 0 21 2 1 1 3 2 1 5
2751 3 0 11 48 7 10 4 1 7 1
2752 3 0 21 2 1 1 3 2 1 5
2753 3 0 677 10 81 50 99 120 76 52
2754 3 0 21 2 1 1 3 2 1 5
2755 3 0 257 9 2 4 62 4 5 6
2756 3 0 21 2 1 1 3 2 1 5
2757 3 0 21 2 1 1 3 2 1 5
2758 3 0 21 2 1 1 3 2 1 5
2759 3 0 21 2 1 1 3 2 1 5
2760 3 0 21 2 1 1 3 2 1 5
2761 3 0 21 2 1 1 3 2 1 5
2762 3 0 267 4 7 40 4 42 51 1
2763 3 0 21 2 1 1 3 2 1 5
2764 3 0 677 10 81 50 99 120 76 52
2765 3 0 21 2 1 1 3 2 1 5
2766 3 0 19 2 1 5 3 2 1 5
2767 3 0 19 2 1 5 3 2 1 5
2768 3 0 42 1 2 3 4 5 9 3
2769 3 0 677 10 81 50 99 120 76 52
2770 3 0 2219 10 7 10 4 1 7 1
2771 3 0 677 10 81 50 99 120 76 52
2772 3 0 677 10 81 50 99 120 76 52
2773 3 0 50 2 1 12 3 2 1 5
2774 3 0 1954 37 106 4 131 127 29 23
2775 3 0 45 4 7 10 4 1 7 1
2776 3 0 883 2 17 2 3 2 1 5
2777 3 0 48 2 4 1 2 7 1 5
2778 3 0 918 2 4 1 4 19 1 5
2779 3 0 48 2 4 1 2 7 1 5
2780 3 0 677 10 81 50 99 120 76 52
2781 3 0 50 2 1 12 3 2 1 5
2782 3 0 2314 2 61 4 64 332 7 23
2783 3 0 677 10 81 50 99 120 76 52
2784 3 0 48 2 4 1 2 7 1 5
2785 3 0 45 4 7 10 4 1 7 1
2786 3 0 230 4 7 41 4 42 7 1
2787 3 0 262 2 1 1 3 2 1 3
2788 3 0 230 4 7 41 4 42 7 1
2789 3 0 21 2 1 1 3 2 1 5
2790 3 0 21 2 1 1 3 2 1 5
2791 3 0 230 4 7 41 4 42 7 1
2792 3 0 45 4 7 10 4 1 7 1
2793 3 0 677 10 81 50 99 120 76 52
2794 3 0 6594 104 7 10 4 656 7 1
2795 3 0 48 2 4 1 2 7 1 5
2796 3 0 1367 10 119 50 126 171 194 112
2797 3 0 21 2 1 1 3 2 1 5
2798 3 0 267 4 7 40 4 42 51 1
2799 3 0 267 4 7 40 4 42 51 1
2800 3 0 48 2 4 1 2 7 1 5
2801 3 0 21 2 1 1 3 2 1 5
2802 3 0 21 2 1 1 3 2 1 5
2803 3 0 21 2 1 1 3 2 1 5
2804 3 0 21 2 1 1 3 2 1 5
2805 3 0 6514 10 451 50 99 120 76 52
2806 3 0 794 10 81 50 87 120 76 52
2807 3 0 45 4 7 10 4 1 7 1
2808 3 0 21 2 1 1 3 2 1 5
2809 3 0 2219 10 7 10 4 1 7 1
2810 3 0 21 2 1 1 3 2 1 5
2811 3 0 48 2 4 1 2 7 1 5
2812 3 0 21 2 1 1 3 2 1 5
2813 3 0 267 4 7 40 4 42 51 1
2814 3 0 230 4 7 41 4 42 7 1
2815 3 0 267 4 7 40 4 42 51 1
2816 3 0 4766 6 4 5 2 2 282 5
2817 3 0 1943 2 1 1 3 2 226 5
2818 3 0 21 2 1 1 3 2 1 5
2819 3 0 267 4 7 40 4 42 51 1
2820 3 0 230 4 7 41 4 42 7 1
2821 3 0 11 48 7 10 4 1 7 1
2822 3 0 19 2 1 5 3 2 1 5
2823 3 0 45 4 7 10 4 1 7 1
2824 3 0 5763 8 15 4 64 74 25 23
2825 3 0 2332 172 2 2 2 10 3 1
2826 3 0 50 2 1 12 3 2 1 5
2827 3 0 141 2 1 10 3 2 1 5
2828 3 0 6534 2 454 1 3 2 1 5
2829 3 0 19 2 1 5 3 2 1 5
2830 3 0 464 24 2 2 2 10 3 1
2831 3 0 45 4 7 10 4 1 7 1
2832 3 0 827 33 39 30 82 104 56 17
2833 3 0 827 33 39 30 82 104 56 17
2834 3 0 21 2 1 1 3 2 1 5
2835 3 0 1044 2 10 2 4 19 3 6
2836 3 0 257 9 2 4 62 4 5 6
2837 3 0 6592 64 467 71 100 134 101 16
2838 3 0 230 4 7 41 4 42 7 1
2839 3 0 48 2 4 1 2 7 1 5
2840 3 0 122 6 4 5 2 2 1 5
2841 3 0 677 10 81 50 99 120 76 52
2842 3 0 48 2 4 1 2 7 1 5
2843 3 0 677 10 81 50 99 120 76 52
2844 3 0 5103 1 3 6 4 3 3 319
2845 3 0 45 4 7 10 4 1 7 1
2846 3 0 21 2 1 1 3 2 1 5
2847 3 0 50 2 1 12 3 2 1 5
2848 3 0 19 2 1 5 3 2 1 5
2849 3 0 6525 10 81 50 99 120 521 52
2850 3 0 677 10 81 50 99 120 76 52
2851 3 0 21 2 1 1 3 2 1 5
2852 3 0 48 2 4 1 2 7 1 5
2853 3 0 677 10 81 50 99 120 76 52
2854 3 0 677 10 81 50 99 120 76 52
2855 3 0 677 10 81 50 99 120 76 52
2856 3 0 267 4 7 40 4 42 51 1
2857 3 0 606 24 21 2 2 89 59 6
2858 3 0 22 1 3 6 4 3 3 3
2859 3 0 45 4 7 10 4 1 7 1
2860 3 0 6528 2 451 391 3 2 1 5
2861 3 0 45 4 7 10 4 1 7 1
2862 3 0 50 2 1 12 3 2 1 5
2863 3 0 50 2 1 12 3 2 1 5
2864 3 0 21 2 1 1 3 2 1 5
2865 3 0 21 2 1 1 3 2 1 5
2866 3 0 19 2 1 5 3 2 1 5
2867 3 0 45 4 7 10 4 1 7 1
2868 3 0 19 2 1 5 3 2 1 5
2869 3 0 5763 8 15 4 64 74 25 23
2870 3 0 21 2 1 1 3 2 1 5
2871 3 0 21 2 1 1 3 2 1 5
2872 3 0 19 2 1 5 3 2 1 5
2873 3 0 21 2 1 1 3 2 1 5
2874 3 0 257 9 2 4 62 4 5 6
2875 3 0 19 2 1 5 3 2 1 5
2876 3 0 48 2 4 1 2 7 1 5
2877 3 0 21 2 1 1 3 2 1 5
2878 3 0 2311 18 33 22 98 122 17 16
2879 3 0 45 4 7 10 4 1 7 1
2880 3 0 2274 9 17 5 10 350 3 3
2881 3 0 6514 10 451 50 99 120 76 52
2882 3 0 50 2 1 12 3 2 1 5
2883 3 0 21 2 1 1 3 2 1 5
2884 3 0 48 2 4 1 2 7 1 5
2885 3 0 21 2 1 1 3 2 1 5
2886 3 0 583 4 7 10 4 42 51 1
2887 3 0 50 2 1 12 3 2 1 5
2888 3 0 2274 9 17 5 10 350 3 3
2889 3 0 48 2 4 1 2 7 1 5
2890 3 0 6624 48 7 10 4 1 538 1
2891 3 0 6451 277 105 20 143 134 54 16
2892 3 0 19 2 1 5 3 2 1 5
2893 3 0 538 4 7 10 4 42 25 1
2894 3 0 538 4 7 10 4 42 25 1
2895 3 0 53 2 1 21 3 2 1 5
2896 3 0 19 2 1 5 3 2 1 5
2897 3 0 50 2 1 12 3 2 1 5
2898 3 0 45 4 7 10 4 1 7 1
2899 3 0 677 10 81 50 99 120 76 52
2900 3 0 19 2 1 5 3 2 1 5
2901 3 0 855 33 39 30 79 104 35 17
2902 3 0 257 9 2 4 62 4 5 6
2903 3 0 464 24 2 2 2 10 3 1
2904 3 0 19 2 1 5 3 2 1 5
2905 3 0 1326 104 7 10 4 1 7 1
2906 3 0 21 2 1 1 3 2 1 5
2907 3 0 48 2 4 1 2 7 1 5
2908 3 0 6514 10 451 50 99 120 76 52
2909 3 0 677 10 81 50 99 120 76 52
2910 3 0 19 2 1 5 3 2 1 5
2911 3 0 19 2 1 5 3 2 1 5
2912 3 0 2100 9 25 2 10 22 3 8
2913 3 0 21 2 1 1 3 2 1 5
2914 3 0 50 2 1 12 3 2 1 5
2915 3 0 19 2 1 5 3 2 1 5
2916 3 0 19 2 1 5 3 2 1 5
2917 3 0 6441 1 4 5 2 6 3 6
2918 3 0 21 2 1 1 3 2 1 5
2919 3 0 52 9 25 2 10 22 3 6
2920 3 0 50 2 1 12 3 2 1 5
2921 3 0 475 2 4 1 4 19 62 5
2922 3 0 19 2 1 5 3 2 1 5
2923 3 0 677 10 81 50 99 120 76 52
2924 3 0 45 4 7 10 4 1 7 1
2925 3 0 45 4 7 10 4 1 7 1
2926 3 0 19 2 1 5 3 2 1 5
2927 3 0 50 2 1 12 3 2 1 5
2928 3 0 677 10 81 50 99 120 76 52
2929 3 0 45 4 7 10 4 1 7 1
2930 3 0 1943 2 1 1 3 2 226 5
2931 3 0 677 10 81 50 99 120 76 52
2932 3 0 19 2 1 5 3 2 1 5
2933 3 0 21 2 1 1 3 2 1 5
2934 3 0 677 10 81 50 99 120 76 52
2935 3 0 677 10 81 50 99 120 76 52
2936 3 0 464 24 2 2 2 10 3 1
2937 3 0 50 2 1 12 3 2 1 5
2938 3 0 19 2 1 5 3 2 1 5
2939 3 0 48 2 4 1 2 7 1 5
2940 3 0 464 24 2 2 2 10 3 1
2941 3 0 460 24 30 2 2 89 59 6
2942 3 0 677 10 81 50 99 120 76 52
2943 3 0 19 2 1 5 3 2 1 5
2944 3 0 50 2 1 12 3 2 1 5
2945 3 0 6527 18 451 229 18 656 114 16
2946 3 0 50 2 1 12 3 2 1 5
2947 3 0 50 2 1 12 3 2 1 5
2948 3 0 2274 9 17 5 10 350 3 3
2949 3 0 45 4 7 10 4 1 7 1
2950 3 0 45 4 7 10 4 1 7 1
2951 3 0 19 2 1 5 3 2 1 5
2952 3 0 50 2 1 12 3 2 1 5
2953 3 0 19 2 1 5 3 2 1 5
2954 3 0 50 2 1 12 3 2 1 5
2955 3 0 19 2 1 5 3 2 1 5
2956 3 0 45 4 7 10 4 1 7 1
2957 3 0 50 2 1 12 3 2 1 5
2958 3 0 21 2 1 1 3 2 1 5
2959 3 0 19 2 1 5 3 2 1 5
2960 3 0 19 2 1 5 3 2 1 5
2961 3 0 19 2 1 5 3 2 1 5
2962 3 0 45 4 7 10 4 1 7 1
2963 3 0 19 2 1 5 3 2 1 5
2964 3 0 21 2 1 1 3 2 1 5
2965 3 0 45 4 7 10 4 1 7 1
2966 3 0 50 2 1 12 3 2 1 5
2967 3 0 19 2 1 5 3 2 1 5
2968 3 0 464 24 2 2 2 10 3 1
2969 3 0 290 2 21 5 3 23 1 5
2970 3 0 11 48 7 10 4 1 7 1
2971 3 0 21 2 1 1 3 2 1 5
2972 3 0 19 2 1 5 3 2 1 5
2973 3 0 19 2 1 5 3 2 1 5
2974 3 0 19 2 1 5 3 2 1 5
2975 3 0 50 2 1 12 3 2 1 5
2976 3 0 45 4 7 10 4 1 7 1
2977 3 0 50 2 1 12 3 2 1 5
2978 3 0 677 10 81 50 99 120 76 52
2979 3 0 48 2 4 1 2 7 1 5
2980 3 0 1943 2 1 1 3 2 226 5
2981 3 0 883 2 17 2 3 2 1 5
2982 3 0 1943 2 1 1 3 2 226 5
2983 3 0 1080 10 2 107 137 120 76 1
2984 3 0 267 4 7 40 4 42 51 1
2985 3 0 677 10 81 50 99 120 76 52
2986 3 0 45 4 7 10 4 1 7 1
2987 3 0 1513 2 1 40 3 2 1 5
2988 3 0 137 4 7 10 4 42 7 1
2989 3 0 48 2 4 1 2 7 1 5
2990 3 0 794 10 81 50 87 120 76 52
2991 3 0 21 2 1 1 3 2 1 5
2992 3 0 21 2 1 1 3 2 1 5
2993 3 0 45 4 7 10 4 1 7 1
2994 3 0 21 2 1 1 3 2 1 5
2995 3 0 137 4 7 10 4 42 7 1
2996 3 0 794 10 81 50 87 120 76 52
2997 3 0 21 2 1 1 3 2 1 5
2998 3 0 19 2 1 5 3 2 1 5
2999 3 0 45 4 7 10 4 1 7 1
3000 3 0 45 4 7 10 4 1 7 1
3001 3 0 19 2 1 5 3 2 1 5
3002 3 0 21 2 1 1 3 2 1 5
3003 3 0 21 2 1 1 3 2 1 5
3004 3 0 48 2 4 1 2 7 1 5
3005 3 0 50 2 1 12 3 2 1 5
3006 3 0 583 4 7 10 4 42 51 1
3007 3 0 45 4 7 10 4 1 7 1
3008 3 0 21 2 1 1 3 2 1 5
3009 3 0 50 2 1 12 3 2 1 5
3010 3 0 48 2 4 1 2 7 1 5
3011 3 0 45 4 7 10 4 1 7 1
3012 3 0 677 10 81 50 99 120 76 52
3013 3 0 6770 64 22 203 516 134 103 1
3014 3 0 45 4 7 10 4 1 7 1
3015 3 0 45 4 7 10 4 1 7 1
3016 3 0 50 2 1 12 3 2 1 5
3017 3 0 45 4 7 10 4 1 7 1
3018 3 0 267 4 7 40 4 42 51 1
3019 3 0 11 48 7 10 4 1 7 1
3020 3 0 760 2 1 52 3 2 100 5
3021 3 0 21 2 1 1 3 2 1 5
3022 3 0 45 4 7 10 4 1 7 1
3023 3 0 42 1 2 3 4 5 9 3
3024 3 0 45 4 7 10 4 1 7 1
3025 3 0 50 2 1 12 3 2 1 5
3026 3 0 5758 7 422 5 10 11 3 6
3027 3 0 19 2 1 5 3 2 1 5
3028 3 0 607 8 2 5 53 11 3 1
3029 3 0 122 6 4 5 2 2 1 5
3030 3 0 45 4 7 10 4 1 7 1
3031 3 0 45 4 7 10 4 1 7 1
3032 3 0 21 2 1 1 3 2 1 5
3033 3 0 45 4 7 10 4 1 7 1
3034 3 0 50 2 1 12 3 2 1 5
3035 3 0 50 2 1 12 3 2 1 5
3036 3 0 22 1 3 6 4 3 3 3
3037 3 0 48 2 4 1 2 7 1 5
3038 3 0 50 2 1 12 3 2 1 5
3039 3 0 50 2 1 12 3 2 1 5
3040 3 0 45 4 7 10 4 1 7 1
3041 3 0 52 9 25 2 10 22 3 6
3042 3 0 6533 2 453 391 3 2 1 5
3043 3 0 50 2 1 12 3 2 1 5
3044 3 0 677 10 81 50 99 120 76 52
3045 3 0 677 10 81 50 99 120 76 52
3046 3 0 50 2 1 12 3 2 1 5
3047 3 0 50 2 1 12 3 2 1 5
3048 3 0 794 10 81 50 87 120 76 52
3049 3 0 2863 198 2 2 2 11 61 6
3050 3 0 45 4 7 10 4 1 7 1
3051 3 0 934 1 1 59 2 10 5 7
3052 3 0 50 2 1 12 3 2 1 5
3053 3 0 48 2 4 1 2 7 1 5
3054 3 0 45 4 7 10 4 1 7 1
3055 3 0 45 4 7 10 4 1 7 1
3056 3 0 48 2 4 1 2 7 1 5
3057 3 0 572 62 4 5 2 2 1 5
3058 3 0 19 2 1 5 3 2 1 5
3059 3 0 6458 161 379 22 104 134 109 16
3060 3 0 21 2 1 1 3 2 1 5
3061 3 0 19 2 1 5 3 2 1 5
3062 3 0 19 2 1 5 3 2 1 5
3063 3 0 21 2 1 1 3 2 1 5
3064 3 0 19 2 1 5 3 2 1 5
3065 3 0 122 6 4 5 2 2 1 5
3066 3 0 50 2 1 12 3 2 1 5
3067 3 0 267 4 7 40 4 42 51 1
3068 3 0 677 10 81 50 99 120 76 52
3069 3 0 267 4 7 40 4 42 51 1
3070 3 0 677 10 81 50 99 120 76 52
3071 3 0 48 2 4 1 2 7 1 5
3072 3 0 257 9 2 4 62 4 5 6
3073 3 0 50 2 1 12 3 2 1 5
3074 3 0 22 1 3 6 4 3 3 3
3075 3 0 50 2 1 12 3 2 1 5
3076 3 0 50 2 1 12 3 2 1 5
3077 3 0 11 48 7 10 4 1 7 1
3078 3 0 267 4 7 40 4 42 51 1
3079 3 0 50 2 1 12 3 2 1 5
3080 3 0 45 4 7 10 4 1 7 1
3081 3 0 21 2 1 1 3 2 1 5
3082 3 0 21 2 1 1 3 2 1 5
3083 3 0 21 2 1 1 3 2 1 5
3084 3 0 50 2 1 12 3 2 1 5
3085 3 0 45 4 7 10 4 1 7 1
3086 3 0 45 4 7 10 4 1 7 1
